Taxa,Ccirc.year3.BC,Bcirc.year3.BC,CmL.year3.BC,DBI.year3.BC,CmNdN.year3.BC,TotCulms.year3.BC,Yld.year3.BC,HD1.days.year3,Selection.index,Pop
KMS233,-2.0614256334084,0.108677218617811,20.0208334542861,0.408550594015081,-0.340483109037936,-3.91525638600931,-4.05671629876476,10.5151026385492,-22.447786462588,Msi
KMS234.5,-2.15470791385944,-0.750070974695233,205.213118965219,0.722882545431834,1.3282661961724,-3.62269433790056,-0.820440888624237,5.18715737388487,8.35300432520151,Msi
KMS236.41,0.338231868936612,0.355486780229017,163.791372246446,0.507575912966297,0.072199028064797,-1.54332815687275,2.34774896984473,4.23726215952726,1.67508373162664,Msi
KMS243.7,-2.15457933474327,-0.0389554152390985,120.854806702194,0.464583276929536,-0.0304812438510085,-1.45586072422081,-1.2762453516863,-5.15911911156361,0.244390516855333,Msi
KMS248.9,-0.778225094198631,1.56048466855235,80.3214319067555,0.455058130436629,-0.668370528306165,-0.336948516768957,-0.327273368459158,-3.26659470592935,-14.0664764413503,Msi
KY.2009.001.B20.b,-2.08241275002244,-0.878448382920532,101.845495498206,0.309391292003697,0.141321466251829,-3.00789346650944,-2.30691215360931,6.42771202977629,6.78980886143924,Msi
KY.2009.001.B20.e,-2.75436824480991,-2.65055435015886,-61.5360859157938,0.226453929859421,-0.912095621965363,-2.91104581733484,-7.63480344666362,15.5258409902159,-27.3034197930175,Msi
KY.2009.001.C,-2.94792846738878,-1.57595077792042,-27.5245122021227,0.310342663434401,0.270919184658463,-2.67201169995004,-5.87173869176703,9.439327255887,-26.5420865798327,Msi
KY.2009.001.D,-0.529284186949405,-0.664710713425601,-51.8423942735985,0.180784014939148,0.20267945106691,2.98794239106313,1.29015502580236,3.02617700081327,-39.5070927533077,Msi
Morioka,-0.630295461173255,4.5583248668327,129.636940137312,0.258185207291676,-1.0392881243306,2.09079808604977,1.09773696516223,-40.4818991048041,9.41897688124885,Msi
NC.2010.001.009,-3.47698273614378,-2.0649684833231,164.707374244909,0.776404028103195,0.0841886553187609,-5.55033106604834,-4.68907036224311,20.200150959413,-0.139027196039535,Msi
NC.2010.001.010,-3.13268332455652,-1.9538612379392,84.2185213667805,0.572034573392021,-0.76567162786663,-2.77592156710195,-1.59219642650304,7.90933374026295,-16.789712511367,Msi
NC.2010.001.5.B18.a,-2.75674615041631,-1.28011632641063,-62.8244339781574,0.670278164619765,-0.0830064300194834,-4.86804549672428,-4.62191783022123,12.6090303448547,-85.8998435840217,Msi
NC.2010.001.5.B18.b,-1.55774190445263,-0.816245928971297,78.4549307802977,0.523402518642186,-0.228208345223875,-1.74707189579336,0.476863490630955,12.9916448143611,-20.37679355605,Msi
NC.2010.001.5.C,-2.09840914732115,-0.344954505278061,-28.4281969406208,0.448578243009523,1.2305390935481,-1.85255176306451,-4.568369479701,22.199951610085,-40.3098326735034,Msi
NC.2010.001.B,-1.93075557258206,-0.914300250989954,30.2722665577123,0.24521741460988,-0.649730177541486,0.223986825135757,-1.70895379126875,5.21603921169863,-12.2539382306986,Msi
NC.2010.001.B44.e,-2.45921865788067,0.0618309588317552,-48.1586540129208,0.346106237335269,-0.271247720962861,-0.604561579940272,-2.64808623115796,19.4289430286364,-41.1966516785867,Msi
NC.2010.002.001,-2.33468671070866,-1.48882631064994,38.334678448477,0.172631425533462,-1.73293798885284,-1.58092991393974,-2.8127923678238,2.50593316613711,-4.56755268544999,Msi
NC.2010.002.002,-1.54450821251096,-0.17651726266072,108.830446762059,0.327290591561534,-0.458522050271309,-0.278233178823041,0.815260211944726,10.6496994253338,3.68037163307305,Msi
NC.2010.003.001,-4.48599931008092,-2.07319096039873,159.968706775801,0.658486378380304,-0.23757108129477,-5.59648124460116,-8.46560437363362,13.5585291837607,12.9905067946467,Msi
NC.2010.003.B50.a,-1.90321595724643,-0.985874090745258,81.3880776949329,0.474507399308263,-0.802506746186879,-3.07994347024828,-1.76924645359681,12.5186424759993,-9.90187571873688,Msi
NC.2010.003.B50.b,-3.608162608381,0.906162807994105,79.6339090697045,0.593924924442339,-0.534745000585234,-5.66257943256775,-7.00450122018421,12.4258432632411,-10.0442673411258,Msi
NC.2010.003.D,-3.00501899281264,-1.61865779514871,-35.0972182873381,0.496861858671094,-0.539476298582728,-5.31162875309661,-8.10460428462692,22.6731103232734,-36.6480746061064,Msi
NC.2010.003.E,-3.53374161286416,-3.05010192182121,108.397803140609,0.357297097224959,-0.435452369856962,-5.16260317121911,-9.66242657008632,1.2295077071235,18.3955629004414,Msi
NC.2010.004.B37.b,-5.48908835953405,-5.87253618307934,-70.1764032528253,0.467992665371294,0.478636419653615,-8.22760007334232,-17.6811579603058,26.500404182868,-28.4106471613928,Msi
NC.2010.004.B37.d,-2.35792885187829,0.00545358752370279,26.3661719431205,0.285701211237392,-0.68406876711847,-1.030692052897,-2.28874086427703,4.45407199378472,-14.983891531417,Msi
NC.2010.004.E,-2.99572525652296,-1.6014287474335,95.1473660141379,0.50439869604527,0.102432934333025,-4.58868027097669,-4.13527740538319,4.34788649367237,-4.46758227578369,Msi
OH.2009.001.B20.b,-2.94215264865974,-2.66782730958938,0.454469852078884,0.206666223380352,-1.79872020569603,-1.3342419815177,-4.1082643009449,2.18088310328591,-12.2098149796019,Msi
OH.2009.001.B20.d,-3.7946227441939,-2.00207934747572,92.9346520348767,0.477271081112773,0.0962271927380106,-6.09802481395193,-6.41136514175755,7.56673991236927,1.35321585375119,Msi
PA.2010.001.005,-2.37431080908212,-0.294077081090016,-7.5160361202503,0.260406286518625,-0.315902533511858,-3.44184276486676,-4.32502531892494,10.5372945705963,-16.9715842420195,Msi
PA.2010.001.B63.a,-2.86836527245049,-1.32879027587442,-41.6748842079434,0.312619072433891,-0.638500932436237,-3.18096807538093,-5.84463171049604,-6.18675941778393,-29.3704746665865,Msi
PA.2010.001.B63.c,-0.552969589333924,1.91151623377049,-22.278210324601,0.411456045102587,-0.154960782858543,0.306344499436127,0.560806606845492,0.423287190116057,-45.8306790493929,Msi
PA.2010.002.004,-3.15638343755257,-0.932570209495372,46.3489991312126,0.523435775611258,1.23158573550447,-3.82077051953194,-3.70932901581104,-0.235271167467923,-22.2915581413983,Msi
PA.2010.002.013,-4.68470956286297,-4.84995788053104,-54.6403409966864,-0.0163146986431793,-1.44421101303886,-6.72337384794424,-14.6915064280563,19.4421857581183,5.36903576435674,Msi
PA.2010.002.015,-3.10892741230115,-2.16230179269502,34.5074405029058,0.22055420983218,-0.326608369695116,-0.98237162874921,-3.76611216318949,-5.51246493092429,-4.465822794329,Msi
PA.2010.002.B3.b,-3.53605182163803,-3.35219638216748,-8.81340772053418,0.26284653255798,-0.834000599316622,-4.06109824706865,-6.76350278347964,8.79718939363386,-14.5559339066823,Msi
PA.2010.002.B3.d,0.146493874402106,-1.29084374960249,67.1939578985584,0.263644246166325,-0.940332717498488,1.06004614600064,0.929559301306815,16.6806010794487,-7.92670300822981,Msi
PA.2010.002.E,-3.50436193270076,-1.42936240213121,1.11646963230357,0.152682498840627,-0.20409730021511,-2.18169892289505,-4.33071605943081,5.60808132634996,-7.14953335560185,Msi
PA.2010.003.B20.b,-2.09685777207173,-2.36192048970863,-14.5592240606686,0.595006316112382,0.102650968970063,-3.55310862314043,-3.68989467307955,-3.37684455245807,-46.9743320455488,Msi
PA.2010.003.B20.c,-3.43556400389317,-4.04774432833066,7.29290054935542,0.388905618934564,0.265701845345204,-4.19660908920422,-7.94122719329362,-0.574156736759037,-17.2344934298684,Msi
PI230189.US56.0022.03,-3.75613651807049,-7.29676868807303,-195.324998314024,-0.131357087111069,-1.57702074491464,-11.7231199770613,-10.4644313238224,NA,-14.4878683917802,Msi
PI302423.US64.0016.03,-5.1544147527046,-5.722638853335,-235.248654062517,0.0541248655814065,-2.29016081756921,-7.88965890671873,-18.8116244069541,17.1919276101987,-46.5499348576411,Msi
