Taxa,Ccirc.year3.BC,Bcirc.year3.BC,CmL.year3.BC,DBI.year3.BC,CmNdN.year3.BC,TotCulms.year3.BC,Yld.year3.BC,HD1.days.year3,Selection.index,Pop
JM2014.H.53,-0.69676603321492,8.38201259685544,-101.914222536832,-0.38448532288705,-1.00299507696094,5.47121901540124,-8.88862551380339,-29.7260831124766,-18.6787678144015,Msa_4x
JM2014.H.58,0.363400587192938,8.04531062940896,103.417278663719,0.284730703129887,0.945995587835648,2.4292862282565,0.794716576624854,-27.3203350805591,-13.836559753477,Msa_4x
JM2014.H.6,-1.44701702626022,7.02520456769246,69.2926885405518,0.301704713110748,0.476003785700104,1.28878936146482,-6.97292810589295,-37.846969089972,-104.69089611226,Msa_4x
JM2014.H.62,0.533309360685463,9.61836609664178,30.6513232638938,0.00344086119949617,0.765172941697775,0.147954039708482,-8.71589670158275,-19.7101421324251,1.21021713578777,Msa_4x
JM2014.H.63,-1.75816239179498,6.1949926581121,40.0658369898392,0.262589468908555,1.4512935370533,3.76176350391396,-0.289782516885157,-24.7131035448676,-63.057122279849,Msa_4x
JM2014.H.64,-4.43982312312078,6.53814597558482,-47.3663956623764,0.101748583973629,0.692005273794749,2.46162395662256,-2.09837459006574,-18.7045005789077,-50.2192810247916,Msa_4x
JM2014.H.66,2.29395702874998,12.7162156077018,122.356213268893,0.165418372570261,1.0060313665951,3.37826451294983,0.96846713459423,-24.8270353191185,66.5721694119874,Msa_4x
JM2014.H.69,3.03734515108885,10.4828743291801,-63.9349711499214,-0.0220591803923805,1.08198913319445,1.97359331680294,-8.22477189813995,-27.0650261302905,-78.8073141470249,Msa_4x
JM2014.H.7,0.634391360144849,7.8745645106523,-22.6810995096586,-0.00716611546310144,-0.561041278697794,3.60337113772579,-1.50703739843196,-5.16990092761136,-18.3241473157162,Msa_4x
JM2014.H.71,0.3291993014389,9.4091466485595,-22.2939674161606,0.284313627904445,-0.0826419573265204,6.53827658128601,-1.6051271550893,11.3797296526176,-81.4009256406358,Msa_4x
JM2014.H.73,-0.478815997450675,7.81728422223998,-38.3270762436512,-0.109904779692212,0.000107320722128558,5.15882996690096,-2.9961545957029,-28.5664790533514,-37.5323983679587,Msa_4x
JM2014.H.76,1.9564081185274,10.8767820962317,51.2398677690889,0.213230495021527,-0.581945356348009,3.20526623645216,-3.05739058736845,-22.0888333831421,-32.0750386981444,Msa_4x
JM2014.H.77,-2.98968317169715,9.09089134629372,-202.77413168291,-0.200460542332458,-0.425324572625581,3.01986278822689,-9.18978163912998,-25.1167939719542,-101.585816618842,Msa_4x
JM2014.H.78,6.52681565527286,14.1797633534032,-47.6730288610447,-0.00563632535174618,1.37374531189802,2.82650134439599,-4.42594774668819,-26.0071158648799,-42.0922070080455,Msa_4x
JM2014.H.8,0.867801143886112,8.68526462180651,63.5929624134662,0.272120106919088,-0.914339446397016,7.56562175140512,-1.18212424862669,-0.786499640525666,-88.0445397801698,Msa_4x
JM2014.H.9,-1.14235533086341,9.19757846658618,-15.0094744060231,0.223943685350407,1.325370392672,2.0136529371653,-5.17920921853847,-27.0806099678381,-105.169099201845,Msa_4x
JM2014.K.10,-1.37025789845301,8.32632936987804,-6.04533371205724,0.560966243954499,2.73509006414483,2.40494334664437,5.32865827647462,30.3176861173475,-36.5006773482145,Msa_4x
JM2014.K.11,0.768182652793772,7.58629617578866,84.7810751403724,0.879451018163045,2.41292578214699,3.23684155864364,6.81802057341637,-20.3085854393326,-122.336549045787,Msa_4x
JM2014.K.13,4.30160082087611,12.9157588740288,58.2235148620089,0.990309067307678,1.2509212606164,0.286277128974308,5.64698746307627,-8.04537173236909,-98.1974531817766,Msa_4x
JM2014.K.15,0.260573811407168,9.92793986536778,77.7775147369817,0.90823273596665,3.6618652437874,-1.34555572896103,-3.08017471514945,59.6914145606673,-110.243493814648,Msa_4x
JM2014.K.2,6.64729037038264,13.6957586262191,139.807898834935,0.763175117573793,2.43896667971613,3.99055061343247,4.97874629722181,-41.3085854393327,-58.8868062321198,Msa_4x
JM2014.K.4,3.97300571180138,10.9011423232892,73.8674283913991,0.840711262902235,1.62173409017966,-0.7643055848769,5.00030398171279,12.6914145606673,-65.1392836329362,Msa_4x
JM2014.K.5,3.66650333426742,10.2325991174421,53.5797052378944,1.04042828748147,3.33300165941635,3.20499229410752,6.40255575524412,59.6914145606673,-107.493028775497,Msa_4x
JM2014.K.6,-1.44701702626022,6.93492976769112,130.54068825291,1.09467118814525,0.573923458224364,2.64708274169879,12.0362600724444,12.6914145606673,-111.254653468616,Msa_4x
JM2014.K.7,0.701426373653758,9.82530508251406,95.1441911496559,1.06503664211129,0.164373035953101,1.31530667305424,5.84578467680795,68.6914145606673,-114.746913037342,Msa_4x
JM2014.M.1,1.48494574343122,10.7790405046644,125.725304939609,0.812884696084093,2.43052364667889,2.32117401795297,1.85727706596285,9.61242560356755,-99.7324760118744,Msa_4x
JM2014.M.10,-0.29953915937054,9.03731800145533,-106.11080674496,0.301589227389332,0.793013465139306,3.78539718559386,-3.41105928683923,-5.58029797005992,-76.0187906566559,Msa_4x
JM2014.M.11,1.73804383594264,12.5596975793247,30.5664286529755,0.616690860455752,1.17337789052894,2.89692099164806,0.781943118551625,12.6914145606673,-75.1623958234721,Msa_4x
JM2014.M.14,4.30160082087612,11.6888322803591,7.95138635334361,0.556810560454314,2.36108853388266,3.51553916599436,-0.606705679357337,1.50635619778753,-35.5893760553944,Msa_4x
JM2014.M.2,-6.13419971088797,6.13183949177767,-92.4206137045064,NA,1.17337789052894,-6.28337517139543,-11.8933338121158,59.6914145606672,NA,Msa_4x
JM2014.M.3,2.94979488504578,13.3741970321651,171.307102212537,0.460440740940725,1.15481998955039,5.89030679715476,10.2055681989966,-61.3085854393326,37.8294067715232,Msa_4x
JM2014.M.4,-3.29357233571204,7.02520456769246,-65.9279689513212,0.234790672326826,0.933668810270064,-0.367334455559053,-5.12709874549896,59.6914145606672,-56.8326795541382,Msa_4x
JM2014.M.5,6.16094891147462,15.296037762811,-0.765200126115247,1.22107332450627,2.49250602007293,1.69281902555784,1.23543948217297,68.6914145606673,-155.384217968337,Msa_4x
JM2014.M.6,0.533309360685463,10.6808130331922,59.8570813317193,0.474056279433005,2.27486153250774,6.16563721776355,4.57771921757962,9.71566736759161,-41.9669083095275,Msa_4x
JM2014.M.7,-5.43796152481645,8.79430533213147,65.7860907754553,0.370812414288134,0.272092947021165,2.13788874273581,0.43118388946705,13.7179913157079,-33.7155557777143,Msa_4x
JM2014.M.9,0.294923852976406,8.82146494259375,74.2257568427195,0.807633059900104,1.25439850074182,-0.428185203452456,-2.77334287328178,4.45462826763095,-111.107303542026,Msa_4x
JM2014.S.1,6.33252777791035,14.3456426537775,4.90397493246408,1.04042828748146,2.06120474002804,5.08514496514484,3.20730612846983,-5.30858543933271,-133.288685741254,Msa_4x
JM2014.S.2,4.78379642411443,10.7054158050857,204.366940707253,0.831200562321195,1.01272513032571,9.0880771402027,16.7172360926501,12.6914145606673,-60.7874210772979,Msa_4x
JM2014.S.3,2.8911845956629,9.46166898141151,94.1102111769092,0.839532052849175,1.16013498832994,5.71612576706184,13.8471680288258,12.6914145606673,-140.212104640926,Msa_4x
JM2014.S.5,4.91556197252044,11.382200475743,169.920038861027,0.867133031854359,1.82599776130402,4.34807323957909,7.77618527457356,12.6914145606673,-107.403721884226,Msa_4x
JM2014.S.6,6.74315068808366,13.2442156484709,34.8376709653192,0.688532950118245,3.67794751231734,5.70104673532797,7.80670080554156,-41.3085854393326,-101.554895956276,Msa_4x
JMKamishoN24,-2.86150199585528,6.47627224024504,130.458624849015,0.430465823559704,0.626623257148551,3.3715697831469,-3.99473755444783,-7.03433492405247,-62.8040317417722,Msa_4x
JMKikuchi1N24,1.38903087979209,10.4828743291801,-1.11202789482045,0.535471907753957,2.33970659151429,3.77071363424797,2.20905920235049,12.6914145606673,-100.515309458674,Msa_4x
JMMiyakonojoFSC,-1.5241812212615,9.51404562066383,28.2581990672452,0.53111917980798,1.87757308367476,0.39530493916603,3.26417746690893,68.6914145606674,-6.27527792089111,Msa_4x
JMShiraN24,-0.992345844451015,7.70216681826593,68.1672981095898,0.835261694505985,2.25164867085088,4.02457095155591,6.71938846147105,59.6914145606672,-89.1826401650448,Msa_4x
JMTomatoN24,-0.623767941327157,7.44037835108629,21.3020364823694,-0.180472253899013,0.398501380510355,4.64404679817721,-2.1299948356442,-4.54825382201736,15.044790218488,Msa_4x
JPN.2010.001,1.03885908854712,8.65510465167682,38.3065053306582,0.562746438653094,2.51696619367334,4.82758787224842,3.18528180037555,14.7611348684353,-63.239308988046,Msa_4x
JPN.2010.002,-2.75303693100066,7.9722183767356,83.4103734631831,0.735598881377086,2.05716602673739,-1.80857610466327,-0.354101327842211,42.9197020299403,-64.170095454011,Msa_4x
JPN.2010.003,0.800999274498857,8.0048160455892,18.9626169424683,0.0057778084004409,0.23350565211049,1.24492853476354,-2.61012034583219,-2.6028117367215,-9.45815496011561,Msa_4x
JPN.2010.004,-0.208525795947272,9.07289580103446,112.855083758294,0.61678065871965,1.37857022839233,2.01149578218445,4.61122436571442,7.30667241077608,-55.7361037033178,Msa_4x
